Year,Company/Brand,HeadQuarter,Sector,Amount($),Stage
2021,WizKlub,Bangalore,EdTech,800000.0,Pre-series A
2021,Zolve,Bangalore,FinTech,15000000.0,Seed
2021,MediBuddy,Bangalore,EdTech,3000000.0,Debt
2021,Pariksha,Pune,EdTech,2000000.0,Pre-series A
2021,Express Stores,Gurugram,E-commerce,1000000.0,Seed
2021,Avataar Ventures,Bangalore,FinTech,100000000.0,Undisclosed
2021,Zingbus,Haryana,Transportation,3500000.0,Pre-series A
2021,Phable,Bangalore,HealthTech,12000000.0,Series A
2021,Codingal,Bangalore,EdTech,3500000.0,Undisclosed
2021,Supply6,Bangalore,Helathcare,100000.0,Seed
2021,Swajal,Gurugram,Water purification,1600000.0,Pre-series A
2021,BharatPe,New Delhi,FinTech,100000000.0,Series D
2021,Filo,New Delhi,EdTech,260000.0,Pre-seed
2021,Method & Madness,Mumbai,Real Estate,2000000.0,Seed
2021,EduFund,Gujarat,FinTech,300000.0,Pre-seed
2021,Pepperfry,Mumbai,E-commerce,30000000.0,Debt
2021,Zingavita,Chandigarh,HealthTech,400000.0,Undisclosed
2021,Hypd Store,New Delhi,Content commerce,3500000.0,Pre-seed
2021,VerSe Innovation,Bangalore,Innovation Management,1000000000.0,Series H
2021,Supersourcing,Indore,Software company,200000.0,Seed
2021,AutomataPi,Powai,Automation,400000.0,Seed
2021,Newton School,Bangalore,EdTech,5000000.0,Series A
2021,TenderCuts,Chennai,Food Industry,15000000.0,Undisclosed
2021,Siply,Bangalore,FinTech,1000000.0,Seed
2021,SarvaGram,Mumbai,FinTech,10000000.0,Series B
2021,Unlu,Gurugram,Celebrity Engagement,1000000.0,Seed
2021,GlobalFair,Gurugram,Trading platform,2000000.0,Seed
2021,Eduvanz,Mumbai,FinTech,10000000.0,Debt
2021,OwO,Gurugram,E-commerce,200000.0,Undisclosed
2021,Progcap,New Delhi,FinTech,1000000.0,Debt
2021,ABL Workspaces,New Delhi,Hospitality,600000.0,Pre-series A
2021,Nazara Technologies,Mumbai,Gaming,10000000.0,Undisclosed
2021,Scentials,Mumbai,Personal Care,6000000.0,Undisclosed
2021,SplashLearn,Gurugram,EdTech,18000000.0,Series C
2021,Maya,Bangalore,HealthTech,2200000.0,Seed
2021,GoTo,Ghaziabad,Transportation,150000.0,Undisclosed
2021,MediBuddy,Bangalore,HealthTech,40000000.0,Series B
2021,Zetwerk,Bangalore,E-commerce,120000000.0,Series D
2021,Remedico,Hyderabad,Healthcare,500000.0,Undisclosed
2021,PrepBytes,Gurugram,EdTech,3500000.0,Undisclosed
2021,SATYA MicroCapital,New Delhi,FinTech,20000000.0,Undisclosed
2021,YourPhysio,Nagpur,HealthTech,350000.0,Pre-seed
2021,Aviom Housing Finance,New Delhi,FinTech,1000000.0,Debt
2021,Hemp Horizons,Noida,Cannabis startup,200000.0,Seed
2021,MPL,Bangalore,Gaming,95000000.0,Undisclosed
2021,Koo,Bangalore,Blogging,4100000.0,Series A
2021,InnerHour,Mumbai,Healthcare,5200000.0,Series A
2021,Origo,Gurugram,AgriTech,10000000.0,Debt
2021,ExMyB,Gurugram,Consulting,3500000.0,Seed
2021,Elucidata,New Delhi,BioTechnology,5000000.0,Pre-series A
2021,Saveo,Bangalore,HealthTech,4000000.0,Seed
2021,Qin1,Noida,EdTech,3500000.0,Pre-series A
2021,DotPe,Gurugram,FinTech,8000000.0,Seed
2021,Taskmo,Bangalore,B2B Marketplace,1400000.0,Undisclosed
2021,MasterMentors,West Bengal,EdTech,1500000.0,Undisclosed
2021,KIKO TV,Mumbai,E-commerce,3500000.0,Pre-series A
2021,Quali55Care,Mumbai,Health care,3500000.0,Seed
2021,Ruptok,New Delhi,FinTech,10000000.0,Undisclosed
2021,RevFin,New Delhi,FinTech,3500000.0,Undisclosed
2021,SeeVC,New Delhi,Tech Startup,1000000.0,Seed
2021,Junio,New Delhi,EdTech,1000000.0,Undisclosed
2021,VenWiz,Bangalore,B2B service,300000.0,Seed
2021,Vista Rooms,Mumbai,Hospitality,1000000.0,Undisclosed
2021,Makers Hive,Hyderabad,Tech Startup,9000000.0,Undisclosed
2021,Headfone,Bangalore,Social audio,3000000.0,Seed
2021,Zouk,Mumbai,Fashion and lifestyle,3500000.0,Seed
2021,MPL,Bangalore,Gaming,5000000.0,Undisclosed
2021,GrowFix,Bangalore,FinTech,2000000.0,Seed
2021,Bombay Shaving Company,New Delhi,Fashion and lifestyle,6000000.0,Undisclosed
2021,Dunzo,Bangalore,Delivery service,40000000.0,Series E
2021,BeyondSkool,Mumbai,EdTech,2000000.0,Seed
2021,Mindler,New Delhi,EdTech,1000000.0,Pre-series A
2021,Fashinza,Gurgaon,B2B Manufacturing,2600000.0,Seed
2021,BharatPe,New Delhi,FinTech,6000000.0,Debt
2021,Turnip,Bangalore,Gaming,1600000.0,Seed
2021,Furlenco,Bangalore,Home Decor,2000000.0,Undisclosed
2021,Inficold,New Delhi,Solar,900000.0,Pre-series A
2021,KIWI,New Delhi,TaaS startup,250000.0,Seed
2021,Digit Insurance,Bangalore,FinTech,3500000.0,Undisclosed
2021,BharatPe,New Delhi,FinTech,10000000.0,Debt
2021,MFine,Bangalore,Health care,16000000.0,Undisclosed
2021,Udayy,Gurgaon,EdTech,2500000.0,Seed
2021,Lohum,Noida,EV startup,7000000.0,Undisclosed
2021,Darwinbox,Hyderabad,HR Tech,15000000.0,Undisclosed
2021,DeHaat,Patna,AgriTech,30000000.0,Series C
2021,Samunnati,Chennai,AgriTech,10000000.0,Debt
2021,Biconomy,New Delhi,Blockchain startup,1500000.0,Seed
2021,True Elements,Pune,Food and Beverages,1000000.0,Undisclosed
2021,Nao Spirits & Beverages Pvt Ltd,New Delhi,Beverages,2000000.0,Series A
2021,PurpleTutor,Mumbai,EdTech,300000.0,Seed
2021,Karkhana.io,Mumbai,Manufacturing startup,1500000.0,Seed
2021,SSA Finserv,Mumbai,FinTech,3000000.0,Undisclosed
2021,CoinSwitch Kuber,Bangalore,Cryptocurrency,15000000.0,Series A
2021,Paperfly,Bangalore,E-commerce,11000000.0,Undisclosed
2021,Infra.Market,Thane,E-commerce,6000000.0,Debt
2021,ReadyAssist,Bangalore,Vehicle repair startup,1000000.0,Seed
2021,Chalo,Mumbai,IT,7000000.0,Undisclosed
2021,Unacademy,Bangalore,EdTech,50000000.0,Undisclosed
2021,Ergos,Samsitpur,AgriTech,3000000.0,Series A
2021,Bolkar,Bangalore,Social network,3500000.0,Undisclosed
2021,Wright Research,Mumbai,Advisory firm,3500000.0,Pre-seed
2021,Knocksense,Lucknow,Media,200000.0,Undisclosed
2021,Pariksha,Pune,EdTech,1800000.0,Undisclosed
2021,Toothsi,Mumbai,Healthcare,5000000.0,Series A
2021,Jumbotail,Bangalore,Food and Beverages,14300000.0,Series B
2021,Phi Commerce,Pune,FinTech,4000000.0,Series A
2021,Zupee,Gurgaon,Gaming,10000000.0,Undisclosed
2021,Oneiric Gaming,Chandigarh,Gaming,3500000.0,Undisclosed
2021,Finsall,Bangalore,Insuretech,300000.0,Seed
2021,Legalwiz.in,Ahmedabad,Legaltech,500000.0,Undisclosed
2021,Practically,Telangana,EdTech,4000000.0,Series B
2021,Cred,Bangalore,FinTech,81000000.0,Series C
2021,Devic Earth,Bangalore,Pollution control equiptment,1000000.0,Undisclosed
2021,Zerone,Gurgaon,FinTech,1300000.0,Pre-series A
2021,boAt,Mumbai,Fashion & Lifestyle,100000000.0,Seed
2021,Pocket Aces,Mumbai,Media,2000000.0,Undisclosed
2021,Kyt,Bangalore,EdTech,5000000.0,Series A
2021,iMumz,Bangalore,Healthcare,300000.0,Undisclosed
2021,BharatPe,New Delhi,FinTech,8200000.0,Debt
2021,CropIn,Bangalore,AgriTech,20000000.0,Series C
2021,Udaan,Bangalore,E-commerce,280000000.0,Undisclosed
2021,Vanity Wagon,Haryana,Cosmetics,200000.0,Seed
2021,Oyo,Gurgaon,Hospitality,7000000.0,Series F
2021,Agri10x,Pune,AgriTech,3500000.0,Seed
2021,BlackSoil,Mumbai,FinTech,4000000.0,Undisclosed
2021,HobSpace,Mumbai,EdTech,100000.0,Pre-series A
2021,DcodeAI,New Delhi,EdTech,500000.0,Undisclosed
2021,Biocon Biologics,Bangalore,BioTechnology,70000000.0,Undisclosed
2021,KiranaKart,Mumbai,E-commerce,720000.0,Pre-seed
2021,Meddo,Gurgaon,Healthcare,3000000.0,Pre-series A
2021,SP Robotic Works,Chennai,EdTech,3000000.0,Series A
2021,3SC,Gurugram,Logistics,15000000.0,Series B
2021,Chai Waale,Chennai,Food & Beverages,600000.0,Undisclosed
2021,Minimalist,Jaipur,Cosmetics,10000000.0,Series A
2021,Biconomy,New Delhi,Blockchain,9000000.0,Undisclosed
2021,Fixcraft,Gurugram,Automotive,1000000.0,Pre-series A
2021,Slice,Bangalore,Financial Services,10000000.0,Undisclosed
2021,90+ My Tuition App,Bangalore,EdTech,5000000.0,Series A
2021,Wasabi,Bangalore,Consulting,1800000.0,Seed
2021,Strata,Bangalore,Real Estate,6000000.0,Series A
2021,Ourbetterplanet,Bangalore,E-commerce,300000.0,Seed
2021,Murf.ai,Bangalore,SaaS startup,1500000.0,Seed
2021,JetSynthesys,Pune,Media,2000000.0,Undisclosed
2021,MYFITNESS,Silvassa,Fitness,1000000.0,Seed
2021,I am Love,Mumbai,Healthcare,4000000.0,Seed
2021,MyGlamm,Mumbai,D2C,40000000.0,Undisclosed
2021,Gumlet,Bangalore,IT,1600000.0,Undisclosed
2021,Eloelo,Bangalore,Gaming,2000000.0,Pre-series A
2021,Edukemy,Noida,EdTech,2000000.0,Pre-series A
2021,Zingbus,Gurugram,Mobility,5000000.0,Pre-series A
2021,NewsReach,Ahmedabad,Media,300000.0,Seed
2021,Pencilton,Hyderabad,FinTech,330000.0,Pre-seed
2021,Bandhoo,Gurugram,IT,1000000.0,Undisclosed
2021,ixigo,Gurugram,IT,53000000.0,Undisclosed
2021,The Whole Truth,Mumbai,Food & Beverages,6000000.0,Series A
2021,Insane AI,Bangalore,Fitness,800000.0,Seed
2021,Learn4o Technology,Jaipur,E-learning,3500000.0,Seed
2021,Droom,Gurugram,Automobile,200000000.0,Undisclosed
2021,Skymet,Noida,Environmental Services,1000000.0,Undisclosed
2021,Go Swift,Bangalore,Consumer Services,2000000.0,Pre-series A
2021,Mamaearth,Gurugram,Healthcare,50000000.0,Undisclosed
2021,G.O.A.T,Bangalore,D2C,36000000.0,Series A
2021,Keeros,Lucknow,Food & Beverages,3500000.0,Pre-series A
2021,ReDesyn,Mumbai,Merchandise,300000.0,Pre-series A
2021,Inspacco,Pune,Facilities Services,200000.0,Undisclosed
2021,Knorish,Gurugram,EdTech,1000000.0,Pre-series A
2021,Dozee,Bangalore,Healthcare,5000000.0,Series A
2021,BlackBuck,Bangalore,Logistics & Supply Chain,67000000.0,Series E
2021,Mailmodo,Bangalore,Marketing & Advertising,2000000.0,Seed
2021,SuperBeings,Bangalore,Computer software,3500000.0,Seed
2021,NirogStreet,New Delhi,Healthcare,2500000.0,Series A
2021,Hyreo,Thiruvananthapuram,Human Resources,3500000.0,Pre-series A
2021,GODI Energy,Hyderabad,Automotive,3500000.0,Undisclosed
2021,Even,Bangalore,Healthcare,5000000.0,Seed
2021,Captain Fresh,Bangalore,Logistics,12000000.0,Series A
2021,Otipy,Gurugram,Food & Beverages,10200000.0,Series A
2021,Lenskart,Faridabad,Eyewear,220000000.0,Undisclosed
2021,Eka.care,Bangalore,Healthcare,4500000.0,Undisclosed
2021,Braingroom,Chennai,EdTech,200000.0,Undisclosed
2021,Edvizo,Bangalore,Consumer Services,1000000.0,Pre-series A
2021,Credenc,New Delhi,FinTech,25000000.0,Undisclosed
2021,GlobalBees,New Delhi,D2C Business,150000000.0,Series A
2021,Spinny,Gurugram,Automotive,108000000.0,Series D
2021,Mynvax,Bangalore,Biotechnology,4000000.0,Series A
2021,RiseBird,Pune,Human Resources,500000.0,Undisclosed
2021,Uvi Health,Bangalore,Healthcare,330000.0,Pre-seed
2021,Vegrow,Bangalore,Farming,13000000.0,Undisclosed
2021,Automovill,Bangalore,Automotive,500000.0,Undisclosed
2021,NFTically,Gurugram,NFT Marketplace,3500000.0,Seed
2021,HealthifyMe,Bangalore,Healthcare,75000000.0,Series C
2021,GalaxyCard,Gurugram,FinTech,450000.0,Undisclosed
2021,Bella Vita Organic,Gurugram,Healthcare,10000000.0,Undisclosed
2021,SmartCoin,Bangalore,FinTech,10000000.0,Undisclosed
2021,CareerNinja,Mumbai,EdTech,3500000.0,Seed
2021,MYSUN,New Delhi,Solar,2000000.0,Undisclosed
2021,Sea6 Energy,Bangalore,Biotechnology,9000000.0,Series B
2021,Beco,Mumbai,Consumer Goods,500000.0,Seed
2021,OneCode,Bangalore,Internet,5000000.0,Undisclosed
2021,MedPay,Bangalore,Information Technology,1200000.0,Seed
2021,Inshorts,Noida,Internet,60000000.0,Undisclosed
2021,Digantara,Bangalore,SpaceTech,2500000.0,Seed
2021,Aqgromalin,Chennai,AgriTech,700000.0,Seed
2021,Square Yards,Gurugram,Real Estate,25000000.0,Undisclosed
2021,OYO,Gurugram,Hospitality,660000000.0,Undisclosed
2021,Slang Labs,Bangalore,Computer software,3500000.0,Undisclosed
2021,NirogGyan,Gurugram,Healthcare,3500000.0,Seed
2021,Ola Electric,Bangalore,Automotive,100000000.0,Debt
2021,Bikry app,Noida,Consumer software,1300000.0,Undisclosed
2021,Oliveboard,Bangalore,EdTech,3000000.0,Undisclosed
2021,Little Leap,New Delhi,EdTech,300000.0,Unknown
2021,Trell,Bangalore,Social commerce,45000000.0,Series B
2021,Kredent,Kolkata,EdTech,1000000.0,Undisclosed
2021,EasyAspataal,Mumbai,Healthcare,500000.0,Seed
2021,SMOOR,Bangalore,Food & Beverages,3500000.0,Undisclosed
2021,Pankhuri,Bangalore,Social community,3200000.0,Undisclosed
2021,Arcana,Bangalore,Information Technology,370000.0,Seed
2021,AdmitKard,Noida,EdTech,3500000.0,Undisclosed
2021,UrbanKisaan,Hyderabad,Food & Beverages,3500000.0,Undisclosed
2021,Aquaconnect,Chennai,Fishery,4000000.0,Pre-series A
2021,Vah Vah!,Bangalore,EdTech,1800000.0,Undisclosed
2021,LetsDressUp,Gurugram,Apparel & Fashion,300000.0,Pre-series A
2021,Sapio Analytics,Mumbai,Computer software,150000.0,Undisclosed
2021,BHyve,Mumbai,Human Resources,300000.0,Unknown
2021,Indi Energy,Roorkee,Renewables & Environment,3500000.0,Seed
2021,The Ayurveda Co,Gurugram,Consumer Goods,3500000.0,Undisclosed
2021,Pratilipi,Bangalore,Online storytelling,48000000.0,Undisclosed
2021,Ati Motors,Bangalore,Automotive,35000000.0,Pre-series A
2021,peAR,Mumbai,Deeptech,300000.0,Pre-series A
2021,Gourmet Garden,Bangalore,Farming,3000000.0,Undisclosed
2021,The Sleep Company,Mumbai,Consumer Goods,1000000.0,Pre-series A
2021,TyrePlex,New Delhi,B2B E-commerce,3500000.0,Seed
2021,ION Energy,Mumbai,Automotive,3600000.0,Pre-series A
2021,Digit Insurance,Bangalore,Insuretech,200000000.0,Undisclosed
2021,FRAAZO,Mumbai,Food & Beverages,11000000.0,Series A
2021,Licious,Bangalore,Food & Beverages,192000000.0,Series F
2021,WinZO,New Delhi,Gaming,65000000.0,Series C
2021,Furlenco,Bangalore,Consumer Goods,100000000.0,Undisclosed
2021,Skylark Drones,Bangalore,Aviation,3000000.0,Pre-series A
2021,Leegality,Gurugram,IT company,3500000.0,Pre-series A
2021,Arcatron Mobility,Pune,Healthcare,3500000.0,Undisclosed
2021,TWID,Bangalore,FinTech,2500000.0,Undisclosed
2021,PeakPerformer,Bangalore,EdTech,3500000.0,Pre-series A
2021,MyMobiForce,Noida,Internet,1400000.0,Pre-series A
2021,Pine Labs,Noida,Information Technology,600000.0,Undisclosed
2021,Genworks Health,Bangalore,Healthcare,2000000.0,Undisclosed
2021,Pocketly,Bangalore,FinTech,3500000.0,Undisclosed
2021,Neverinstall,Bangalore,Information Technology,370000.0,Seed
2021,CoRover,Bangalore,Information Technology,3500000.0,Undisclosed
2021,BeatO,New Delhi,Healthcare,5000000.0,Series B
2021,Earth Rhythm,Gurugram,Cosmetics,1200000.0,Seed
2021,Fountain9,Mumbai,Computer software,1900000.0,Seed
2021,Rockclimber,Bangalore,Food & Beverages,1000000.0,Undisclosed
2021,SpEd@home,Mumbai,EdTech,300000.0,Undisclosed
2021,CanPe,Bangalore,Computer software,3500000.0,Seed
2021,Green Soul,Ambernath,Consumer Goods,200000.0,Undisclosed
2021,Shiprocket,New Delhi,Logistics,41000000.0,Series D
2021,DealShare,Bangalore,Retail,144000000.0,Undisclosed
2021,Teachmint,Bangalore,EdTech,20000000.0,Series B
2021,Vahak,Bangalore,Transportation,5000000.0,Pre-series A
2021,goSTOPS,New Delhi,Hospitality,1000000.0,Pre-series A
2021,Codedamn,New Delhi,Computer software,3500000.0,Pre-seed
2021,Biocraft Innovation Technology,Noida,Environmental service,3500000.0,Pre-seed
2021,Powerplay,Bangalore,Construction,5200000.0,Undisclosed
2021,Accio Robotics,Bangalore,Industrial Automation,3500000.0,Undisclosed
2021,Delhivery,Gurugram,Logistics,270000000.0,Series H
2021,Avishkaar,New Delhi,EdTech,600000.0,Pre-series A
2021,Jobsgaar,New Delhi,Job discovery platform,140000.0,Seed
2021,Almo,Gurugram,D2C Fashion,3500000.0,Seed
2021,Breathe Well-being,New Delhi,HealthCare,1000000.0,Pre-series A
2021,GalaxEye,Chennai,SpaceTech,3500000.0,Pre-seed
2021,Good Health Clinic,Hyderabad,HealthCare,5000000.0,Undisclosed
2021,Urban Company,New Delhi,Home services,250000000.0,Series F
2021,MYBYK,Ahmadabad,Rental,1000000.0,Pre-series A
2021,Locus,Bangalore,Logistics,50000000.0,Series C
2021,Crejo.Fun,Bangalore,EdTech,3000000.0,Seed
2021,Bambinos,Bangalore,EdTech,500000.0,Seed
2021,KreditBee,Bangalore,FinTech,8000000.0,Undisclosed
2021,Spardha,Pune,EdTech,400000.0,Pre-series A
2021,Onelife Nutriscience,Mumbai,HealthCare,3500000.0,Undisclosed
2021,Flatheads,Bangalore,Fashion,3500000.0,Undisclosed
2021,Fable Fintech,Mumbai,FinTech,3500000.0,Series A
2021,Holisol,New Delhi,Logistics,3000000.0,Undisclosed
2021,Now&Me,New Delhi,HealthCare,1000000.0,Undisclosed
2021,Fyllo,Bangalore,AgriTech,400000.0,Seed
2021,Cora Health,Bangalore,HealthCare,3500000.0,Undisclosed
2021,Blaer Motors,Chennai,Mobility,300000.0,Undisclosed
2021,Swiflearn,Gurugram,EdTech,3000000.0,Pre-series A
2021,Cashfree,Bangalore,FinTech,3500000.0,Undisclosed
2021,QuickSell,Mumbai,E-commerce,2000000.0,Pre-series A
2021,Truemeds,Mumbai,Heathcare,5000000.0,Series A
2021,Candes,New Delhi,E-commerce,3000000.0,Undisclosed
2021,MediBuddy,Bangalore,Heathcare,3000000.0,Undisclosed
2021,F5,New Delhi,Food & Beverages,300000.0,Pre-series A
2021,Capital Float,Bangalore,FinTech,6000000.0,Undisclosed
2021,IntelleWings,Panchkula,IT startup,100000.0,Seed
2021,Shyplite,New Delhi,Logistics,1000000.0,Undisclosed
2021,Refyne,Bangalore,FinTech,20000000.0,Series A
2021,Greenjoules,Pune,Renewable Energy,4500000.0,Series A
2021,MentorKart,New Delhi,Consulting,150000.0,Seed
2021,Leverage Edu,New Delhi,EdTech,2000000.0,Debt
2021,Kale Logistics,Thane,Logistics,5000000.0,Series A
2021,CustomerGlu,Bangalore,CRM,320000.0,Undisclosed
2021,Cell Propulsion,Bangalore,EV startup,2000000.0,Undisclosed
2021,Wellbeing Nutrition,Mumbai,HealthCare,3500000.0,Undisclosed
2021,Pee Safe,Gurugram,HealthCare,3000000.0,Series B
2021,Chqbook,New Delhi,FinTech,1000000.0,Undisclosed
2021,SimpliContract,Bangalore,Software,1800000.0,Seed
2021,Dropshop,Bangalore,Logistics,1000000.0,Pre-series A
2021,Jumbotail,Bangalore,E-commerce,4000000.0,Debt
2021,BYJU'S,Bangalore,EdTech,350000000.0,Undisclosed
2021,Power Gummies,New Delhi,Nutrition,1000000.0,Undisclosed
2021,Convosight,New Delhi,SaaS startup,9000000.0,Series A
2021,Junio,New Delhi,FinTech,600000.0,Seed
2021,Wherehouse.io,New Delhi,Logistics,3500000.0,Seed
2021,Flexmoney,Mumbai,FinTech,4800000.0,Series A
2021,Fampay,Bangalore,FinTech,38000000.0,Series A
2021,Apna,Bangalore,Human Resources,70000000.0,Series B
2021,XYXX Apparels,Surat,Fashion,4000000.0,Series A
2021,WaterScience,Bangalore,D2C startup,3500000.0,Undisclosed
2021,BrowserStack,Mumbai,SaaS startup,200000000.0,Series B
2021,Vital,New Delhi,Insuretech,3000000.0,Pre-series A
2021,Juicy chemistry,Coimbatore,HealthCare,3500000.0,Undisclosed
2021,Samaaro,Bangalore,SaaS startup,125000.0,Undisclosed
2021,Imagimake,Mumbai,Innovation management,500000.0,Pre-series A
2021,MSMEx,Andheri,EdTech,1000000.0,Pre-series A
2021,RenewBuy,Gurugram,Insuretech,45000000.0,Series C
2021,saarthi.ai,Bangalore,AI startup,3500000.0,Seed
2021,Kutumb,Bangalore,Community platform,26000000.0,Series A
2021,Superplum,Noida,AgriTech,3800000.0,Pre-series A
2021,Upside AI,Mumbai,FinTech,1200000.0,Seed
2021,PazCare,Bangalore,Insuretech,3500000.0,Undisclosed
2021,Answer Genomics,Bangalore,HealthCare,3500000.0,Undisclosed
2021,Skillmatics,Mumbai,EdTech,6000000.0,Series A
2021,Bimaplan,Bangalore,Insuretech,2500000.0,Pre-series A
2021,Bueno Finance,Gurugram,FinTech,3000000.0,Seed
2021,CityMall,Gurugram,E-commerce,22000000.0,Series B
2021,BYJU’S,Bangalore,EdTech,50000000.0,Undisclosed
2021,India Quotient,Mumbai,Venture capitalist,64000000.0,Undisclosed
2021,The Switch Fix,Gurugram,HealthCare,3500000.0,Seed
2021,Anvidha Technologies,Haryana,Tech Startup,1500000.0,Seed
2021,DigiSparsh,Mumbai,FinTech,3500000.0,Seed
2021,CoffeeMug.ai,New Delhi,Networking,620000.0,Pre-seed
2021,Pathfndr.io,Bangalore,SaaS startup,3500000.0,Pre-series A
2021,BigLeap,Hyderabad,Recruitment,600000.0,Undisclosed
2021,Kazam,Bangalore,EV startup,900000.0,Seed
2021,MYRE Capital,Mumbai,Commercial Real Estate,6000000.0,Unknown
2021,BimaPe,Mumbai,FinTech,500000.0,Pre-seed
2021,MicroDegree,Mangalore,EdTech,3500000.0,Undisclosed
2021,Saarthi Pedagogy,Ahmadabad,EdTech,1000000.0,Unknown
2021,Synapsica,New Delhi,HealthCare,4000000.0,Series A
2021,Kwik Foods,Gurugram,Food & Beverages,3500000.0,Seed
2021,Plutomen,Ahmadabad,AR startup,300000.0,Undisclosed
2021,GoMechanic,Gurugram,Automotive,42000000.0,Series C
2021,Grinntech,Chennai,Automotive,2000000.0,Undisclosed
2021,Nobel Hygiene,Mumbai,HealthCare,60000000.0,Undisclosed
2021,Green Cure,New Delhi,HealthCare,3500000.0,Pre-series A
2021,Classplus,Noida,EdTech,65000000.0,Series C
2021,WINDO,Hyderabad,E-commerce,500000.0,Seed
2021,ApnaKlub,Bangalore,E-commerce,3500000.0,Pre-series A
2021,LegalPay,New Delhi,FinTech,3500000.0,Undisclosed
2021,Lavado,Mumbai,Consumer service,3500000.0,Undisclosed
2021,Navars,Hyderabad,EdTech,3500000.0,Undisclosed
2021,GoBolt,Gurugram,Logistics,20000000.0,Series B
2021,Loco,Bangalore,Gaming,9000000.0,Seed
2021,Auric,New Delhi,HealthCare,2000000.0,Pre-series A
2021,Edmingle,Bangalore,EdTech,300000.0,Undisclosed
2021,Slice,Bangalore,FinTech,20000000.0,Undisclosed
2021,Humit,Bangalore,Music,3500000.0,Pre-seed
2021,Airblack,Gurugram,IT startup,5200000.0,Series A
2021,NIRAMAI,Bangalore,HealthCare,3500000.0,Undisclosed
2021,Intervue,New Delhi,SaaS startup,3500000.0,Seed
2021,Nestroots,Gurugram,Fashion,100000.0,Seed
2021,Detect Technologies,Chennai,Automation,12000000.0,Undisclosed
2021,CredR,Bangalore,Automotive,6500000.0,Undisclosed
2021,Fourth Partner Energy,Hyderabad,Solar,125000000.0,Undisclosed
2021,TABLT,Kolkata,HealthCare,3000000.0,Series A
2021,Hesa,Hyderabad,IT startup,2000000.0,Seed
2021,Powerhouse91,Gurugram,Consumer goods,3500000.0,Seed
2021,Nalanda Learning,Kolkata,EdTech,5000000.0,Undisclosed
2021,Chargeup,New Delhi,Renewable Energy,3500000.0,Pre-series A
2021,Knackit,Bangalore,IT startup,100000.0,Undisclosed
2021,Treebo Hotels,Bangalore,Hospitality,16000000.0,Series D
2021,Raptee Energy,Chennai,Automotive,700000.0,Undisclosed
2021,Meddo,Gurugram,HealthCare,6000000.0,Undisclosed
2021,Supertails,Bangalore,Pet care,2600000.0,Pre-series A
2021,SkilloVilla,Bangalore,EdTech,300000.0,Seed
2021,Cancer Clinics,Telugana,HealthCare,1500000.0,Pre-series A
2021,Velocity,Bangalore,FinTech,1300000.0,Seed
2021,Happy Jars,New Delhi,Food & Beverages,400000.0,Seed
2021,Inshorts,Noida,Media,40000000.0,Undisclosed
2021,ExtraaEdge,Pune,MarTech,1000000.0,Pre-series A
2021,Zotalabs,Pune,Tech Startup,1250000.0,Seed
2021,Voiro,Bangalore,Advertisement,1800000.0,Pre-series A
2021,Dream Sports,Mumbai,Gaming,400000000.0,Undisclosed
2021,Safex Chemicals,New Delhi,AgriTech,50000000.0,Undisclosed
2021,Instoried,Bangalore,Content creation,3500000.0,Undisclosed
2021,Rupifi,Bangalore,FinTech,4100000.0,Pre-series A
2021,Moneyboxx,Mumbai,FinTech,3000000.0,Debt
2021,CityMall,Gurugram,E-commerce,11000000.0,Series A
2021,Janani,Bangalore,Heathcare,1000000.0,Seed
2021,ReshaMandi,Bangalore,AgriTech,1700000.0,Seed
2021,Bombay Shaving Company,New Delhi,Lifestyle,2000000.0,Undisclosed
2021,DotPe,Gurugram,FinTech,27000000.0,Series A
2021,Homingos,Bangalore,Augmented reality,3500000.0,Undisclosed
2021,Anar Business Community,Mumbai,Tech Startup,3500000.0,Undisclosed
2021,Five Star Finance,Chennai,FinTech,234000000.0,Undisclosed
2021,Settlrs,Bangalore,Rental space,3500000.0,Pre-series A
2021,BYJU'S,Bangalore,EdTech,460000000.0,Series F
2021,Annapurna Finance,Bhubaneswar,FinTech,30000000.0,Undisclosed
2021,HealthPlix,Bangalore,HealthCare,13500000.0,Series B
2021,Masai School,Bangalore,EdTech,5000000.0,Series A
2021,Bewakoof,Mumbai,D2C Fashion,4000000.0,Undisclosed
2021,IndiaLends,New Delhi,FinTech,5100000.0,Undisclosed
2021,Stelis Biopharma,Bangalore,BioTechnology,195000000.0,Series B
2021,Tilt,Bangalore,Bike Rental,125000.0,Undisclosed
2021,NeoDove,Jaipur,AI startup,15000000.0,Seed
2021,Zaara Biotech,Kottayam,BioTechnology,10000000.0,Undisclosed
2021,KreditBee,Bangalore,FinTech,75000000.0,Seed
2021,True Balance,Gurugram,FinTech,10000000.0,Debt
2021,Muvin,Bangalore,FinTech,1000000.0,Seed
2021,Purplle,Mumbai,Beauty products,45000000.0,Undisclosed
2021,FloBiz,Bangalore,Tech Startup,10000000.0,Series A
2021,Jeevam Health,New Delhi,Health care,1500000.0,Pre-seed
2021,NewLink Group,Beijing,Tech Startup,200000000.0,Undisclosed
2021,OZiva,Mumbai,Heathcare,12000000.0,Series B
2021,Blive,Panaji,Tourism,1000000.0,Pre-series A
2021,Nazara Technologies,Mumbai,Gaming,30000000.0,Undisclosed
2021,Euler Motors,New Delhi,Automotive,2600000.0,Series A
